year,proposal_id,proposal_title,comparison_type,criterion,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity,sentiment_alignment,sentiment_agreement,polarity_1,polarity_2,sentiment_label_1,sentiment_label_2,polarity_correlation,reviewer_1_id,reviewer_2_id
y1,3.0,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,human-human,All Justifications Combined,0.05727329601178161,0.7536819434882042,0,0.0,0.03735926032467112,0.9705914673561733,agree,0.1634873949579832,0.10467032967032971,positive,positive,same_direction,2.0,4.0
y1,3.0,MaiTool - LLM-powered bioinformatics tools for microbiome analysis,human-human,All Justifications Combined,0.12632586313512892,0.7779345384912646,3,0.08108108108108109,0.9999997936462408,0.9377518315018315,agree,0.22916666666666663,0.10467032967032971,positive,positive,same_direction,3.0,4.0
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,All Justifications Combined,0.156353316700101,0.8910957586789299,3,0.08108108108108109,0.02428791964743118,0.9823318316050874,agree,0.10001803751803752,0.13535437430786268,positive,positive,same_direction,1.0,2.0
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,All Justifications Combined,0.21335975612063146,0.9289049128485465,4,0.1111111111111111,0.02413161638090539,0.9744237012987013,agree,0.10001803751803752,0.15117063492063493,positive,positive,same_direction,1.0,3.0
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,All Justifications Combined,0.21119884283545748,0.8788569468720872,6,0.17647058823529413,0.02420321809947493,0.9262504654843364,agree,0.10001803751803752,0.24751710654936468,positive,positive,same_direction,1.0,4.0
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,All Justifications Combined,0.2397497140181936,0.8870788403711194,7,0.21212121212121213,0.024498588204089726,0.9920918696936138,agree,0.13535437430786268,0.15117063492063493,positive,positive,same_direction,2.0,3.0
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,All Justifications Combined,0.22718943873095304,0.8605438444575427,4,0.1111111111111111,0.024197265824467518,0.943918633879249,agree,0.13535437430786268,0.24751710654936468,positive,positive,same_direction,2.0,4.0
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,All Justifications Combined,0.33148332726203505,0.8678917349875667,6,0.17647058823529413,0.02381357280553962,0.9518267641856352,agree,0.15117063492063493,0.24751710654936468,positive,positive,same_direction,3.0,4.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,All Justifications Combined,0.20600713263541628,0.8694700752479558,7,0.21212121212121213,0.025628278008052653,0.9947460317460317,agree,0.12531746031746033,0.11480952380952379,positive,positive,same_direction,1.0,2.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,All Justifications Combined,0.08503280334690991,0.8165259323495452,4,0.1111111111111111,0.026585460799727505,0.9695372682872683,agree,0.12531746031746033,0.18624292374292378,positive,positive,same_direction,1.0,3.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,All Justifications Combined,0.09312491236250763,0.8141420944462342,3,0.08108108108108109,0.026388087249805396,0.9770099995490621,partial,0.12531746031746033,0.07933745941558441,positive,neutral,same_direction,1.0,4.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,All Justifications Combined,0.09101840141417773,0.8091546925388856,4,0.1111111111111111,0.024876025921672266,0.9642833000333,agree,0.11480952380952379,0.18624292374292378,positive,positive,same_direction,2.0,3.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,All Justifications Combined,0.09445724823440257,0.8017934952446714,4,0.1111111111111111,0.0249303809834729,0.9822639678030303,partial,0.11480952380952379,0.07933745941558441,positive,neutral,same_direction,2.0,4.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,All Justifications Combined,0.1540213403465647,0.8524793820053891,4,0.1111111111111111,0.0250297715035142,0.9465472678363304,partial,0.18624292374292378,0.07933745941558441,positive,neutral,same_direction,3.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,All Justifications Combined,0.16827074734254036,0.8468280762548547,4,0.1111111111111111,0.024346883694567376,0.9933531746031746,agree,0.2157242063492064,0.20243055555555556,positive,positive,same_direction,1.0,2.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,All Justifications Combined,0.14782805775920924,0.880032228131217,4,0.1111111111111111,0.024049668099598468,0.987948601272465,agree,0.2157242063492064,0.19162140889413623,positive,positive,same_direction,1.0,3.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,All Justifications Combined,0.16613885668660794,0.856506922590224,3,0.08108108108108109,0.023228053415727357,0.9428490903937332,agree,0.2157242063492064,0.10142238713667283,positive,positive,same_direction,1.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,All Justifications Combined,0.14882779689518755,0.8347766483206596,4,0.1111111111111111,0.9999994358814993,0.9945954266692904,agree,0.20243055555555556,0.19162140889413623,positive,positive,same_direction,2.0,3.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,All Justifications Combined,0.12914363789692354,0.8329248064856929,4,0.1111111111111111,0.02382215863829553,0.9494959157905586,agree,0.20243055555555556,0.10142238713667283,positive,positive,same_direction,2.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,All Justifications Combined,0.1600716337994081,0.8972184811846124,5,0.14285714285714285,0.023204158991536505,0.9549004891212683,agree,0.19162140889413623,0.10142238713667283,positive,positive,same_direction,3.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,All Justifications Combined,0.07370892583961361,0.8461434606862848,1,0.02564102564102564,0.025302911098623607,0.9761944338905775,partial,0.07121327254305977,0.11882440476190477,neutral,positive,same_direction,1.0,2.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,All Justifications Combined,0.11683144940486877,0.8236792246494902,4,0.1111111111111111,0.02137590497096377,0.9834431747330683,partial,0.07121327254305977,0.10432692307692307,neutral,positive,same_direction,1.0,3.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,All Justifications Combined,0.09539439262520628,0.7951744120691528,2,0.05263157894736842,0.02048114400632533,0.9995056939270072,agree,0.07121327254305977,0.07022466039707419,neutral,neutral,same_direction,1.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,All Justifications Combined,0.06973497637275963,0.844397590309728,2,0.05263157894736842,0.02564918403943628,0.9927512591575092,agree,0.11882440476190477,0.10432692307692307,positive,positive,same_direction,2.0,3.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,All Justifications Combined,0.05885005164946889,0.8693960414401094,1,0.02564102564102564,0.024473458621770406,0.9757001278175848,partial,0.11882440476190477,0.07022466039707419,positive,neutral,same_direction,2.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,All Justifications Combined,0.10542233380453418,0.8330694939467799,3,0.08108108108108109,0.020932108585696968,0.9829488686600756,partial,0.10432692307692307,0.07022466039707419,positive,neutral,same_direction,3.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.12185636102031522,0.8296256516521257,2,0.05263157894736842,0.0268836250588794,0.9026685802343697,partial,0.09454887218045112,0.2892117117117118,neutral,positive,same_direction,1.0,2.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.11485375771210442,0.7600892442408516,5,0.14285714285714285,0.029311292933202893,0.9460442773600668,partial,0.09454887218045112,0.20246031746031748,neutral,positive,same_direction,1.0,3.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.14777258629394,0.7860136900014679,5,0.14285714285714285,0.027724824286499073,0.9627591299677766,partial,0.09454887218045112,0.16903061224489796,neutral,positive,same_direction,1.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.22865972078448024,0.8634938770331648,6,0.17647058823529413,0.9999949670534282,0.955759284575074,partial,0.09454887218045112,0.18303030303030307,neutral,positive,same_direction,1.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.07427810245683633,0.7851095773016074,2,0.05263157894736842,0.028746269840134196,0.9566243028743029,agree,0.2892117117117118,0.20246031746031748,positive,positive,same_direction,2.0,3.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.08222423808605088,0.7946016312307249,1,0.02564102564102564,0.9999999220887735,0.9399094502665931,agree,0.2892117117117118,0.16903061224489796,positive,positive,same_direction,2.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.09810007431421117,0.8545348469918597,1,0.02564102564102564,0.02461788485370371,0.9469092956592956,agree,0.2892117117117118,0.18303030303030307,positive,positive,same_direction,2.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.2114000360640809,0.7933643845653672,6,0.17647058823529413,0.028683112738877137,0.9832851473922902,agree,0.20246031746031748,0.16903061224489796,positive,positive,same_direction,3.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.18656177735513818,0.8129769209825436,5,0.14285714285714285,0.026812845795988728,0.9902849927849928,agree,0.20246031746031748,0.18303030303030307,positive,positive,same_direction,3.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,All Justifications Combined,0.18622700425239133,0.814258081163324,4,0.1111111111111111,0.025179627854615434,0.9930001546072974,agree,0.16903061224489796,0.18303030303030307,positive,positive,same_direction,4.0,5.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,All Justifications Combined,0.05888075292582201,0.8202968292227049,2,0.05263157894736842,0.03120258550061665,0.9938392857142857,agree,0.03571428571428571,0.048035714285714286,neutral,neutral,same_direction,1.0,2.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,All Justifications Combined,0.06940240313433751,0.7231309999506501,1,0.02564102564102564,0.027149301752251352,0.9591260302197803,partial,0.03571428571428571,0.11746222527472527,neutral,positive,same_direction,1.0,3.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,All Justifications Combined,0.16174399209126528,0.7840741149637762,2,0.05263157894736842,0.02718476660433488,0.9652867445054945,partial,0.048035714285714286,0.11746222527472527,neutral,positive,same_direction,2.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,All Justifications Combined,0.15327433118842815,0.8572752193129397,4,0.1111111111111111,0.999994692809775,0.9830362460120524,agree,0.11308797653958944,0.14701548451548452,positive,positive,same_direction,1.0,2.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,All Justifications Combined,0.16103484998100942,0.8621226358896529,6,0.17647058823529413,0.02835453513503185,0.9593717221301372,agree,0.11308797653958944,0.1943445322793149,positive,positive,same_direction,1.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,All Justifications Combined,0.13198914773669304,0.8946689434069741,5,0.14285714285714285,0.999995865867231,0.955870587596394,agree,0.11308797653958944,0.20134680134680136,positive,positive,same_direction,1.0,4.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,All Justifications Combined,0.1902129835869791,0.9001927267636349,4,0.1111111111111111,0.029978365189289893,0.9763354761180848,agree,0.14701548451548452,0.1943445322793149,positive,positive,same_direction,2.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,All Justifications Combined,0.13254869456186036,0.8452365703376532,3,0.08108108108108109,0.02736180341864031,0.9728343415843416,agree,0.14701548451548452,0.20134680134680136,positive,positive,same_direction,2.0,4.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,All Justifications Combined,0.1576743555046977,0.8305526515652737,4,0.1111111111111111,0.999987386403214,0.9964988654662568,agree,0.1943445322793149,0.20134680134680136,positive,positive,same_direction,3.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,All Justifications Combined,0.09877772292227024,0.7315666902934753,3,0.08108108108108109,0.03018478055531512,0.9912267151017151,agree,0.12784523809523812,0.1453918078918079,positive,positive,same_direction,1.0,2.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,All Justifications Combined,0.11814797986017794,0.7873724276317745,2,0.05263157894736842,0.029697556209763425,0.9946487505550006,agree,0.12784523809523812,0.138547736985237,positive,positive,same_direction,1.0,3.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,All Justifications Combined,0.08749479277985378,0.7385386796630652,4,0.1111111111111111,0.029354426185348316,0.9838204365079365,partial,0.12784523809523812,0.09548611111111112,positive,neutral,same_direction,1.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,All Justifications Combined,0.16325556115592366,0.736210281498874,1,0.02564102564102564,0.9999999881028753,0.9965779645467145,agree,0.1453918078918079,0.138547736985237,positive,positive,same_direction,2.0,3.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,All Justifications Combined,0.12790000352187675,0.7381155715069295,2,0.05263157894736842,0.9999991496961399,0.9750471516096516,partial,0.1453918078918079,0.09548611111111112,positive,neutral,same_direction,2.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,All Justifications Combined,0.214933154296998,0.8784206000841195,6,0.17647058823529413,0.025086850971440734,0.9784691870629371,partial,0.138547736985237,0.09548611111111112,positive,neutral,same_direction,3.0,4.0
