year,proposal_id,proposal_title,comparison_type,criterion,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity,sentiment_alignment,sentiment_agreement,polarity_1,polarity_2,sentiment_label_1,sentiment_label_2,polarity_correlation,reviewer_1_id,reviewer_2_id
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Feasibility,0.06153978462052125,0.8307100329723882,2,0.05263157894736842,0.07112231073901315,0.8083333333333333,partial,-0.1,0.2833333333333333,neutral,positive,opposite_direction,2.0,3.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Feasibility,0.0,0.7349582705772653,0,0.0,0.06764012235338417,0.875,partial,-0.1,0.15000000000000002,neutral,positive,opposite_direction,2.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Feasibility,0.019184567280451176,0.7284996941371631,0,0.0,0.057624818272089526,0.9333333333333333,agree,0.2833333333333333,0.15000000000000002,positive,positive,same_direction,3.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Feasibility,0.00790904304486857,0.6595210195048004,0,0.0,0.0527324057860309,0.9481398809523809,partial,0.011904761904761904,0.11562500000000002,neutral,positive,same_direction,1.0,2.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Feasibility,0.030241051353198933,0.6796000039466005,0,0.0,0.0709908550194784,0.8948412698412699,partial,0.011904761904761904,0.2222222222222222,neutral,positive,same_direction,1.0,3.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Feasibility,0.03589483842927382,0.7166416886354137,1,0.02564102564102564,0.053028901414154186,0.9523809523809523,agree,0.011904761904761904,-0.08333333333333334,neutral,neutral,opposite_direction,1.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Feasibility,0.013128922941480173,0.6694621926458568,0,0.0,0.06982537959217022,0.9467013888888889,agree,0.11562500000000002,0.2222222222222222,positive,positive,same_direction,2.0,3.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Feasibility,0.006115639933124955,0.54851973604256,0,0.0,0.052254185044500176,0.9005208333333333,partial,0.11562500000000002,-0.08333333333333334,positive,neutral,opposite_direction,2.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Feasibility,0.011499701085885388,0.6570866553473523,0,0.0,0.9994616360422471,0.8472222222222222,partial,0.2222222222222222,-0.08333333333333334,positive,neutral,opposite_direction,3.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.12631460871586422,0.8165461494422057,2,0.1,0.1394558953416451,1.0,agree,0.2,0.2,positive,positive,same_direction,1.0,2.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.05869868646731192,0.753521844727536,1,0.047619047619047616,0.13855580219758518,0.9,partial,0.2,0.0,positive,neutral,neutral,1.0,3.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.11909571536338359,0.7742990548006425,2,0.09090909090909091,0.13649006975386774,1.0,agree,0.2,0.2,positive,positive,same_direction,1.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.04817415841951503,0.7742763650754125,0,0.0,0.12903494592553086,0.9708333333333333,agree,0.2,0.14166666666666666,positive,positive,same_direction,1.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.0,0.7298320936321678,0,0.0,0.09829457685568532,0.9,partial,0.2,0.0,positive,neutral,neutral,2.0,3.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.059617477933583275,0.7643451463582382,2,0.058823529411764705,0.09625838325121636,1.0,agree,0.2,0.2,positive,positive,same_direction,2.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.0,0.7821856091010623,0,0.0,0.08960500200327318,0.9708333333333333,agree,0.2,0.14166666666666666,positive,positive,same_direction,2.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.028965204013720314,0.6881922213493898,1,0.02857142857142857,0.0959483521803492,0.9,partial,0.0,0.2,neutral,positive,neutral,3.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.05163472534614457,0.7405573975205746,1,0.027777777777777776,0.09012063572469359,0.9291666666666667,partial,0.0,0.14166666666666666,neutral,positive,neutral,3.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Feasibility,0.023771815193643048,0.7573309772702164,0,0.0,0.08723033326517898,0.9708333333333333,agree,0.2,0.14166666666666666,positive,positive,same_direction,4.0,5.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,Feasibility,0.022857389356816478,0.7753284933213112,1,0.02631578947368421,0.08888020827323645,0.95,partial,-0.024999999999999998,-0.125,neutral,negative,same_direction,1.0,2.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,Feasibility,0.03148070443074517,0.8015769939995615,1,0.02564102564102564,0.07515957908489651,0.7708333333333333,partial,-0.024999999999999998,0.43333333333333335,neutral,positive,opposite_direction,1.0,3.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,Feasibility,0.05764848350683918,0.7529830076122164,1,0.02631578947368421,0.07960868605362578,0.7208333333333333,disagree,-0.125,0.43333333333333335,negative,positive,opposite_direction,2.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Feasibility,0.0,0.7378399062105672,0,0.0,0.12802601801944347,0.9,partial,0.0,0.2,neutral,positive,neutral,1.0,2.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Feasibility,0.06782024932373869,0.7745890734294566,2,0.05263157894736842,0.07430629138858971,0.9419642857142857,partial,0.0,0.11607142857142858,neutral,positive,neutral,1.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Feasibility,0.02511616179867887,0.790758127531656,1,0.02564102564102564,0.06684066076992076,0.8347222222222223,partial,0.0,0.33055555555555555,neutral,positive,neutral,1.0,4.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Feasibility,0.0,0.6592401460970235,0,0.0,0.12024332213460837,0.9580357142857143,agree,0.2,0.11607142857142858,positive,positive,same_direction,2.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Feasibility,0.03117822622791222,0.7740796513378431,0,0.0,0.11300436369648778,0.9347222222222222,agree,0.2,0.33055555555555555,positive,positive,same_direction,2.0,4.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Feasibility,0.05775515368836534,0.7609759816551046,1,0.02564102564102564,0.05897820792433074,0.8927579365079366,agree,0.11607142857142858,0.33055555555555555,positive,positive,same_direction,3.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Feasibility,0.0,0.68325476035623,0,0.0,0.07323520734590927,0.9895833333333334,agree,0.04583333333333334,0.06666666666666667,neutral,neutral,same_direction,1.0,2.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Feasibility,0.0,0.6421592008391801,0,0.0,0.07378692461354108,0.8479166666666667,partial,0.04583333333333334,0.35,neutral,positive,same_direction,1.0,3.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Feasibility,0.025597517839520967,0.6696194185171198,0,0.0,0.06655244105398067,0.975297619047619,agree,0.04583333333333334,0.09523809523809525,neutral,neutral,same_direction,1.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Feasibility,0.01847647245482569,0.7195317580228142,0,0.0,0.9999995580786675,0.8583333333333334,partial,0.06666666666666667,0.35,neutral,positive,same_direction,2.0,3.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Feasibility,0.011079264279075168,0.6585538716298056,1,0.02564102564102564,0.062062983885055045,0.9857142857142858,agree,0.06666666666666667,0.09523809523809525,neutral,neutral,same_direction,2.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Feasibility,0.006917876601379645,0.6738626598425981,0,0.0,0.06263860740278618,0.8726190476190476,partial,0.35,0.09523809523809525,positive,neutral,same_direction,3.0,4.0
