year,proposal_id,proposal_title,comparison_type,criterion,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity,sentiment_alignment,sentiment_agreement,polarity_1,polarity_2,sentiment_label_1,sentiment_label_2,polarity_correlation,reviewer_1_id,reviewer_2_id
y1,4.0,Synthesizing gene expression data to create an atlas of bacterial cell states,human-human,Overall Rating,0.19691938912901039,0.862340078713546,6,0.17647058823529413,0.035541237402767614,0.9641666666666666,agree,0.16574074074074072,0.2374074074074074,positive,positive,same_direction,3.0,4.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,Overall Rating,0.06357094717019268,0.8124271121376376,0,0.0,0.05408705081376455,0.8179971988795518,partial,0.08599439775910366,0.45,neutral,positive,same_direction,1.0,2.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,Overall Rating,0.015341728870596014,0.7271623060812121,0,0.0,0.03667306777579536,0.8848339335734294,partial,0.08599439775910366,0.3163265306122449,neutral,positive,same_direction,1.0,3.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,Overall Rating,0.039897848573115985,0.8242409736394978,0,0.0,0.03681322874800391,0.952088107970461,partial,0.08599439775910366,0.1818181818181818,neutral,positive,same_direction,1.0,4.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,Overall Rating,0.02543903410410252,0.7392528638591855,0,0.0,0.057313734390110935,0.9331632653061225,agree,0.45,0.3163265306122449,positive,positive,same_direction,2.0,3.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,Overall Rating,0.0369680764294055,0.8110290044785731,1,0.02564102564102564,0.05770273780678854,0.865909090909091,agree,0.45,0.1818181818181818,positive,positive,same_direction,2.0,4.0
y1,5.0,Energetic Origins of Connectivity within Protein Interaction Networks,human-human,Overall Rating,0.07145477110346261,0.8101096955536202,3,0.08108108108108109,0.03996951482515006,0.9327458256029685,agree,0.3163265306122449,0.1818181818181818,positive,positive,same_direction,3.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Overall Rating,0.09633196654757953,0.8262764205850333,2,0.05263157894736842,0.03598986093536847,0.9945790816326531,agree,0.2566751700680272,0.24583333333333335,positive,positive,same_direction,1.0,2.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Overall Rating,0.10117834893082021,0.8464993894065487,3,0.08108108108108109,0.0320487453862444,0.9349416357452072,agree,0.2566751700680272,0.12655844155844156,positive,positive,same_direction,1.0,3.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Overall Rating,0.0945738454964852,0.8502618913262705,3,0.08108108108108109,0.032344779416159146,0.9152140022675737,partial,0.2566751700680272,0.0871031746031746,positive,neutral,same_direction,1.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Overall Rating,0.0870732147639718,0.8309413570937051,3,0.08108108108108109,0.03115055864331829,0.9403625541125541,agree,0.24583333333333335,0.12655844155844156,positive,positive,same_direction,2.0,3.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Overall Rating,0.08584227297502181,0.8513839723114976,4,0.1111111111111111,0.03131213078868616,0.9206349206349206,partial,0.24583333333333335,0.0871031746031746,positive,neutral,same_direction,2.0,4.0
y1,6.0,Elucidating emergent structures in cellular RNA-protein interaction networks,human-human,Overall Rating,0.10115302981227832,0.8868018800574932,5,0.14285714285714285,0.02736489716566863,0.9802723665223665,partial,0.12655844155844156,0.0871031746031746,positive,neutral,same_direction,3.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Overall Rating,0.008877385050301818,0.7875700187357795,0,0.0,0.057497141414204284,0.9675595238095238,agree,0.2,0.1351190476190476,positive,positive,same_direction,1.0,2.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Overall Rating,0.016282107847133874,0.7424433740403202,0,0.0,0.9994919214454284,0.9142,partial,0.2,0.02839999999999999,positive,neutral,same_direction,1.0,3.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Overall Rating,0.014505659044854131,0.6934876647525106,0,0.0,0.043260058136073094,0.9376543209876543,partial,0.2,0.07530864197530864,positive,neutral,same_direction,1.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Overall Rating,0.05049381008851407,0.8274375582770825,1,0.02564102564102564,0.04032582213056941,0.9466404761904762,partial,0.1351190476190476,0.02839999999999999,positive,neutral,same_direction,2.0,3.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Overall Rating,0.036210055360693036,0.7764541809541117,0,0.0,0.03881768712627614,0.9700947971781305,partial,0.1351190476190476,0.07530864197530864,positive,neutral,same_direction,2.0,4.0
y1,7.0,Elucidating the Role of Disordered Proteins in Cellular Adaptation,human-human,Overall Rating,0.10106843960098205,0.8761883752709284,4,0.1111111111111111,0.025939265097462152,0.9765456790123457,agree,0.02839999999999999,0.07530864197530864,neutral,neutral,same_direction,3.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.03909478805984468,0.7516153378960552,2,0.05263157894736842,0.9999997530307161,0.9432062825130052,agree,0.1760204081632653,0.28960784313725485,positive,positive,same_direction,1.0,2.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.05940302201679188,0.7337533248710356,1,0.02564102564102564,0.04160198680505037,0.927593537414966,agree,0.1760204081632653,0.3208333333333333,positive,positive,same_direction,1.0,3.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.08669251906093198,0.8224130845246277,2,0.05263157894736842,0.999983547871427,0.9874420222634508,agree,0.1760204081632653,0.20113636363636367,positive,positive,same_direction,1.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.12091049178953264,0.7865768124262855,4,0.1111111111111111,0.033957841707364385,0.9361920222634509,agree,0.1760204081632653,0.3036363636363636,positive,positive,same_direction,1.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.028927862516836062,0.7858922642692538,0,0.0,0.041757872958390896,0.9843872549019608,agree,0.28960784313725485,0.3208333333333333,positive,positive,same_direction,2.0,3.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.05351673741150415,0.7662482049481986,1,0.02564102564102564,0.03446518667704548,0.9557642602495544,agree,0.28960784313725485,0.20113636363636367,positive,positive,same_direction,2.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.05524176145293559,0.8077410311054145,1,0.02564102564102564,0.03518076807381405,0.9929857397504456,agree,0.28960784313725485,0.3036363636363636,positive,positive,same_direction,2.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.10171946147798329,0.7747700095655081,2,0.05263157894736842,0.038854720440571575,0.9401515151515152,agree,0.3208333333333333,0.20113636363636367,positive,positive,same_direction,3.0,4.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.09719218293205906,0.8120678587603649,2,0.05263157894736842,0.039380946465743,0.9914015151515152,agree,0.3208333333333333,0.3036363636363636,positive,positive,same_direction,3.0,5.0
y1,8.0,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,human-human,Overall Rating,0.08662368161449545,0.7680140624069502,2,0.05263157894736842,0.03230671590727781,0.94875,agree,0.20113636363636367,0.3036363636363636,positive,positive,same_direction,4.0,5.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,Overall Rating,0.012414875419025216,0.6852604454311346,1,0.02564102564102564,0.0672742392248338,0.7385416666666667,partial,-0.02291666666666667,0.5,neutral,positive,opposite_direction,1.0,2.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,Overall Rating,0.03751459741226722,0.7089212904648066,0,0.0,0.055668474250650093,0.9255291005291005,partial,-0.02291666666666667,0.12602513227513226,neutral,positive,opposite_direction,1.0,3.0
y1,9.0,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human-human,Overall Rating,0.042715777792669746,0.7634457216285842,1,0.02564102564102564,0.04540177274407468,0.8130125661375661,agree,0.5,0.12602513227513226,positive,positive,same_direction,2.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Overall Rating,0.1158021549717072,0.8332298466591724,2,0.05263157894736842,0.035250243039579285,0.974198595522125,agree,0.16923076923076924,0.1176279602750191,positive,positive,same_direction,1.0,2.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Overall Rating,0.10402512782500273,0.8695919988506866,3,0.08108108108108109,0.03916849702132068,0.9758425370925371,agree,0.16923076923076924,0.21754569504569501,positive,positive,same_direction,1.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Overall Rating,0.07802549992499196,0.8780972856536701,3,0.08108108108108109,0.034636850829603806,0.9563746438746439,agree,0.16923076923076924,0.2564814814814815,positive,positive,same_direction,1.0,4.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Overall Rating,0.1408478533271687,0.868787594522481,3,0.08108108108108109,0.039455961983682966,0.950041132614662,agree,0.1176279602750191,0.21754569504569501,positive,positive,same_direction,2.0,3.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Overall Rating,0.09741253493463138,0.8460941412205789,2,0.05263157894736842,0.034972384962512135,0.9305732393967688,agree,0.1176279602750191,0.2564814814814815,positive,positive,same_direction,2.0,4.0
y1,10.0,Transposable elements and the emergence of genomic innovation,human-human,Overall Rating,0.08447638905602496,0.8459898629315954,3,0.08108108108108109,0.03900963771531461,0.9805321067821068,agree,0.21754569504569501,0.2564814814814815,positive,positive,same_direction,3.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Overall Rating,0.08674941277757575,0.6989503859257636,2,0.05263157894736842,0.06814587696876179,0.9825,agree,0.24,0.27499999999999997,positive,positive,same_direction,1.0,2.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Overall Rating,0.012708101111800154,0.6500821590983481,0,0.0,0.061294096904758476,0.942511206741976,agree,0.24,0.12502241348395196,positive,positive,same_direction,1.0,3.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Overall Rating,0.0,0.6198947388288506,0,0.0,0.06290538131335743,0.955,agree,0.24,0.15,positive,positive,same_direction,1.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Overall Rating,0.04828600234804649,0.6852828528856145,1,0.02564102564102564,0.04269667500896416,0.925011206741976,agree,0.27499999999999997,0.12502241348395196,positive,positive,same_direction,2.0,3.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Overall Rating,0.015716638309118732,0.7434141550808556,2,0.05263157894736842,0.044816272337971245,0.9375,agree,0.27499999999999997,0.15,positive,positive,same_direction,2.0,4.0
y1,12.0,Intelligent metadata compilation to enhance the reusability and discoverability of mass spectrometry based,human-human,Overall Rating,0.08895369344645594,0.8345024253581583,3,0.08108108108108109,0.036640968182489554,0.987511206741976,agree,0.12502241348395196,0.15,positive,positive,same_direction,3.0,4.0
