proposal_1_id,proposal_2_id,proposal_1_title,proposal_2_title,proposal_1_who,proposal_2_who,tfidf_similarity,embedding_similarity,keyword_overlap_count,keyword_jaccard,topic_similarity
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_llama_10,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Community-Scale Identification of Non-Coding RNAs in Human Diseases,ai,ai,0.2386024230791885,0.7738414850291897,5,0.14285714285714285,0.023934038507852036
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_03,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.23075916175477773,0.7140366788453336,4,0.1111111111111111,0.027496286349646046
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_04,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.24381178335131928,0.6978610375938443,4,0.1111111111111111,0.02612148638702084
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_07,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.23775755523102302,0.751081817280645,5,0.14285714285714285,0.028770968669689076
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_08,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.24440088291971007,0.6586381816989815,4,0.1111111111111111,0.999999999379134
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_gpt_09,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data Synthesis for Understanding Protein Folding,ai,ai,0.31761207366599115,0.7856482072035429,5,0.14285714285714285,0.02494672883049086
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_qwen_04,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,ai,ai,0.27191183377713146,0.7126756718070955,4,0.1111111111111111,0.023902294305095256
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_qwen_06,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthesizing Single-Cell Data to Explore Immune Cell Dynamics in Tumor Microenvironments,ai,ai,0.11984820104246018,0.6943036187684604,4,0.1111111111111111,0.023946096994580966
ai_generate_ideas_no_role_gpt_02,ai_generate_ideas_no_role_qwen_09,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.16494292780767306,0.6823081629049004,3,0.08108108108108109,0.023963184502132764
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_gpt_04,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.217966115480426,0.7507943724731923,4,0.1111111111111111,0.02919458020793004
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_gpt_05,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.21007746624198165,0.7483815587216694,5,0.14285714285714285,0.9999998126396692
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_gpt_06,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Cross-Disciplinary Analysis of Metagenomic Data for Environmental Health,ai,ai,0.22027286598788157,0.7107552151474863,5,0.14285714285714285,0.02976349978613997
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_gpt_06_2,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Cross-Disciplinary Approach to Unraveling the Mysteries of Genetic Disorders,ai,ai,0.3240468710822735,0.7794964123713011,5,0.14285714285714285,0.9999872040668394
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_gpt_07_2,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data Synthesis for Understanding the Molecular Mechanisms of Immune Response,ai,ai,0.31987933499628124,0.746390949592461,6,0.17647058823529413,0.025719403506472026
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_gpt_08_2,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthesis of Molecular Data for Understanding the Impact of Lifestyle Factors on Human Health,ai,ai,0.32216106648844844,0.7781629504842422,7,0.21212121212121213,0.9999998242813389
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_llama_01,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Multimodal Data Integration for Predicting Cellular States,ai,ai,0.24805691932617854,0.7489649493338725,3,0.08108108108108109,0.9999959307752727
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_llama_08,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Integrative Analysis of Metabolic and Regulatory Networks,ai,ai,0.16208167672817578,0.7701947788895477,4,0.1111111111111111,0.026029832648538132
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_llama_09,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Data-Driven Insights into the Biology of Rare Diseases,ai,ai,0.2719808144345569,0.7774613473034709,5,0.14285714285714285,0.9999911007742878
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_llama_04_2,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Synthetic Biology for Biological Timekeeping: Design and Construction of Novel Biological Clocks,ai,ai,0.12264494725324604,0.6940073820222918,3,0.08108108108108109,0.02798099309824188
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_llama_08_2,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Computational Analysis of Topological Features in Biological Networks,ai,ai,0.13042124653434628,0.7166163021740339,3,0.08108108108108109,0.029695408825619884
ai_generate_ideas_no_role_gpt_02,ai_generate_diverse_ideas_claude_03,Cross-Disciplinary Analysis of Neurodegenerative Diseases,Deciphering the Glycan Code: Integrating Glycomics Data to Understand Carbohydrate-Mediated Cellular Communication,ai,ai,0.17048831099626824,0.560140234452806,3,0.08108108108108109,0.03248474006812056
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_llama_10,Data-Driven Approach to Understanding Antibiotic Resistance,Community-Scale Identification of Non-Coding RNAs in Human Diseases,ai,ai,0.15819913569615962,0.7223028921619463,3,0.08108108108108109,0.999982313064337
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_02,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.2307591617547771,0.7140366788453336,4,0.1111111111111111,0.027496286349646046
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_04,Data-Driven Approach to Understanding Antibiotic Resistance,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.18538317453953715,0.7161128104167738,4,0.1111111111111111,0.026581292067748872
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_07,Data-Driven Approach to Understanding Antibiotic Resistance,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.20748348833565575,0.711882068198427,4,0.1111111111111111,0.029170335343620055
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_08,Data-Driven Approach to Understanding Antibiotic Resistance,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.18524171474462625,0.7525447605180327,4,0.1111111111111111,0.999999688880964
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_gpt_09,Data-Driven Approach to Understanding Antibiotic Resistance,Data Synthesis for Understanding Protein Folding,ai,ai,0.2226579668377467,0.7475747723567054,7,0.21212121212121213,0.02584891544831582
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_qwen_04,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,ai,ai,0.1483196136280182,0.7688475818238083,2,0.05263157894736842,0.025432989818288065
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_qwen_06,Data-Driven Approach to Understanding Antibiotic Resistance,Synthesizing Single-Cell Data to Explore Immune Cell Dynamics in Tumor Microenvironments,ai,ai,0.1031028777970901,0.6979892717713579,3,0.08108108108108109,0.024423899606763604
ai_generate_ideas_no_role_gpt_03,ai_generate_ideas_no_role_qwen_09,Data-Driven Approach to Understanding Antibiotic Resistance,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.14693873567842372,0.6907269089032634,3,0.08108108108108109,0.0243573250550145
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_gpt_04,Data-Driven Approach to Understanding Antibiotic Resistance,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.19519399729203407,0.7320469591946002,3,0.08108108108108109,0.02966559382308537
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_gpt_05,Data-Driven Approach to Understanding Antibiotic Resistance,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.17973401532196698,0.6661933377934023,5,0.14285714285714285,0.0278949568784278
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_gpt_06,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Analysis of Metagenomic Data for Environmental Health,ai,ai,0.19643482295161047,0.7370941042143826,5,0.14285714285714285,0.029694232035477813
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_gpt_06_2,Data-Driven Approach to Understanding Antibiotic Resistance,Cross-Disciplinary Approach to Unraveling the Mysteries of Genetic Disorders,ai,ai,0.3134939480667311,0.757289075748421,7,0.21212121212121213,0.024949538156196237
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_gpt_07_2,Data-Driven Approach to Understanding Antibiotic Resistance,Data Synthesis for Understanding the Molecular Mechanisms of Immune Response,ai,ai,0.21278184584260934,0.7744408448274321,6,0.17647058823529413,0.026482064843179696
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_gpt_08_2,Data-Driven Approach to Understanding Antibiotic Resistance,Synthesis of Molecular Data for Understanding the Impact of Lifestyle Factors on Human Health,ai,ai,0.2700593963356848,0.7464468590759186,8,0.25,0.027176773105210314
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_llama_01,Data-Driven Approach to Understanding Antibiotic Resistance,Multimodal Data Integration for Predicting Cellular States,ai,ai,0.17124605710622492,0.6645619159854375,2,0.05263157894736842,0.026086950262905393
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_llama_08,Data-Driven Approach to Understanding Antibiotic Resistance,Integrative Analysis of Metabolic and Regulatory Networks,ai,ai,0.1411505885347024,0.7009501118098904,6,0.17647058823529413,0.026114721227176625
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_llama_09,Data-Driven Approach to Understanding Antibiotic Resistance,Data-Driven Insights into the Biology of Rare Diseases,ai,ai,0.1674132907195202,0.7308453703369493,4,0.1111111111111111,0.02519724231451053
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_llama_04_2,Data-Driven Approach to Understanding Antibiotic Resistance,Synthetic Biology for Biological Timekeeping: Design and Construction of Novel Biological Clocks,ai,ai,0.11216967782613836,0.6837367327396877,4,0.1111111111111111,0.028056893184762375
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_llama_08_2,Data-Driven Approach to Understanding Antibiotic Resistance,Computational Analysis of Topological Features in Biological Networks,ai,ai,0.11064678571917975,0.6691795460208565,2,0.05263157894736842,0.030035276072588737
ai_generate_ideas_no_role_gpt_03,ai_generate_diverse_ideas_claude_03,Data-Driven Approach to Understanding Antibiotic Resistance,Deciphering the Glycan Code: Integrating Glycomics Data to Understand Carbohydrate-Mediated Cellular Communication,ai,ai,0.1369283285854739,0.5297985133216281,2,0.05263157894736842,0.03435754528212705
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_llama_10,Synthetic Biology: Data Synthesis for Biofuel Production,Community-Scale Identification of Non-Coding RNAs in Human Diseases,ai,ai,0.16595541202819755,0.6706392010165345,4,0.1111111111111111,0.023614018197997556
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_02,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.24381178335131862,0.6978610375938443,4,0.1111111111111111,0.02612148638702084
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_03,Synthetic Biology: Data Synthesis for Biofuel Production,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.18538317453953718,0.7161128104167738,4,0.1111111111111111,0.026581292067748872
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_07,Synthetic Biology: Data Synthesis for Biofuel Production,Data-Driven Approach to Understanding Stem Cell Differentiation,ai,ai,0.19137759368036808,0.7208786526837239,5,0.14285714285714285,0.027705606224283363
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_08,Synthetic Biology: Data Synthesis for Biofuel Production,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.2671731497108806,0.7601052381978407,5,0.14285714285714285,0.02583346769110768
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_gpt_09,Synthetic Biology: Data Synthesis for Biofuel Production,Data Synthesis for Understanding Protein Folding,ai,ai,0.2393336125375846,0.7301396730815063,6,0.17647058823529413,0.024260927371710567
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_qwen_04,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,ai,ai,0.15834273168070379,0.6752419293333978,2,0.05263157894736842,0.02479402475496393
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_qwen_06,Synthetic Biology: Data Synthesis for Biofuel Production,Synthesizing Single-Cell Data to Explore Immune Cell Dynamics in Tumor Microenvironments,ai,ai,0.11890683514324715,0.6409576222074732,3,0.08108108108108109,0.023695083066583834
ai_generate_ideas_no_role_gpt_04,ai_generate_ideas_no_role_qwen_09,Synthetic Biology: Data Synthesis for Biofuel Production,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.1712807411444862,0.7540562955096698,2,0.05263157894736842,0.02357678354105672
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_gpt_04,Synthetic Biology: Data Synthesis for Biofuel Production,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.1966211455932989,0.7049959486775268,2,0.05263157894736842,0.02812244588248177
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_gpt_05,Synthetic Biology: Data Synthesis for Biofuel Production,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.17675584631219418,0.6511823601520896,3,0.08108108108108109,0.026221229780774298
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_gpt_06,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Analysis of Metagenomic Data for Environmental Health,ai,ai,0.23069534211684545,0.7291197389506716,5,0.14285714285714285,0.028882027525612627
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_gpt_06_2,Synthetic Biology: Data Synthesis for Biofuel Production,Cross-Disciplinary Approach to Unraveling the Mysteries of Genetic Disorders,ai,ai,0.29477927981564267,0.7116025190572955,5,0.14285714285714285,0.999996634473922
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_gpt_07_2,Synthetic Biology: Data Synthesis for Biofuel Production,Data Synthesis for Understanding the Molecular Mechanisms of Immune Response,ai,ai,0.23639377737512893,0.6660196946045451,5,0.14285714285714285,0.025242233844945956
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_gpt_08_2,Synthetic Biology: Data Synthesis for Biofuel Production,Synthesis of Molecular Data for Understanding the Impact of Lifestyle Factors on Human Health,ai,ai,0.2436993385228521,0.7416647905692162,4,0.1111111111111111,0.02611818711217862
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_llama_01,Synthetic Biology: Data Synthesis for Biofuel Production,Multimodal Data Integration for Predicting Cellular States,ai,ai,0.24075682209205151,0.6969678575384007,2,0.05263157894736842,0.025138163001917336
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_llama_08,Synthetic Biology: Data Synthesis for Biofuel Production,Integrative Analysis of Metabolic and Regulatory Networks,ai,ai,0.21831526792566827,0.772832114997671,5,0.14285714285714285,0.9999998280313167
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_llama_09,Synthetic Biology: Data Synthesis for Biofuel Production,Data-Driven Insights into the Biology of Rare Diseases,ai,ai,0.2027621491146142,0.6700307301635714,4,0.1111111111111111,0.02446099065194643
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_llama_04_2,Synthetic Biology: Data Synthesis for Biofuel Production,Synthetic Biology for Biological Timekeeping: Design and Construction of Novel Biological Clocks,ai,ai,0.13807333639262664,0.7257762561311543,1,0.02564102564102564,0.025860686008626163
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_llama_08_2,Synthetic Biology: Data Synthesis for Biofuel Production,Computational Analysis of Topological Features in Biological Networks,ai,ai,0.1839001122919751,0.7105037411510412,4,0.1111111111111111,0.9999853739834917
ai_generate_ideas_no_role_gpt_04,ai_generate_diverse_ideas_claude_03,Synthetic Biology: Data Synthesis for Biofuel Production,Deciphering the Glycan Code: Integrating Glycomics Data to Understand Carbohydrate-Mediated Cellular Communication,ai,ai,0.17356197976143237,0.5680575208392982,2,0.05263157894736842,0.03349469054174945
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_llama_10,Data-Driven Approach to Understanding Stem Cell Differentiation,Community-Scale Identification of Non-Coding RNAs in Human Diseases,ai,ai,0.16534736616011492,0.7352487228040447,3,0.08108108108108109,0.025837580994161974
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_gpt_02,Data-Driven Approach to Understanding Stem Cell Differentiation,Cross-Disciplinary Analysis of Neurodegenerative Diseases,ai,ai,0.2377575552310232,0.751081817280645,5,0.14285714285714285,0.028770968669689076
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_gpt_03,Data-Driven Approach to Understanding Stem Cell Differentiation,Data-Driven Approach to Understanding Antibiotic Resistance,ai,ai,0.20748348833565305,0.711882068198427,4,0.1111111111111111,0.029170335343620055
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_gpt_04,Data-Driven Approach to Understanding Stem Cell Differentiation,Synthetic Biology: Data Synthesis for Biofuel Production,ai,ai,0.1913775936803681,0.7208786526837239,5,0.14285714285714285,0.027705606224283363
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_gpt_08,Data-Driven Approach to Understanding Stem Cell Differentiation,Synthetic Biology: Data Synthesis for Gene Therapy,ai,ai,0.17341509750458708,0.6951910492170918,3,0.08108108108108109,0.9999944641506964
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_gpt_09,Data-Driven Approach to Understanding Stem Cell Differentiation,Data Synthesis for Understanding Protein Folding,ai,ai,0.21065517047210536,0.7269152656248403,6,0.17647058823529413,0.026865814999620912
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_qwen_04,Data-Driven Approach to Understanding Stem Cell Differentiation,Cross-Disciplinary Analysis of Host-Microbiome Interactions in Chronic Inflammatory Diseases,ai,ai,0.15057716346733743,0.6775011931495434,2,0.05263157894736842,0.02616668046209867
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_qwen_06,Data-Driven Approach to Understanding Stem Cell Differentiation,Synthesizing Single-Cell Data to Explore Immune Cell Dynamics in Tumor Microenvironments,ai,ai,0.1752834318412215,0.7685889439687625,3,0.08108108108108109,0.024576302480887727
ai_generate_ideas_no_role_gpt_07,ai_generate_ideas_no_role_qwen_09,Data-Driven Approach to Understanding Stem Cell Differentiation,Synthesizing Plant Omics Data to Elucidate Stress Response Mechanisms,ai,ai,0.14835333798694877,0.7153317533441503,2,0.05263157894736842,0.025168235992243913
ai_generate_ideas_no_role_gpt_07,ai_generate_diverse_ideas_gpt_04,Data-Driven Approach to Understanding Stem Cell Differentiation,Synthesis of Proteomic Data for Drug Discovery,ai,ai,0.1731390877477276,0.7126802243591723,2,0.05263157894736842,0.030585330394243482
ai_generate_ideas_no_role_gpt_07,ai_generate_diverse_ideas_gpt_05,Data-Driven Approach to Understanding Stem Cell Differentiation,Integration of Epigenetic Data for Understanding Aging,ai,ai,0.14197167948961645,0.7176499004778272,3,0.08108108108108109,0.02862771404275999
ai_generate_ideas_no_role_gpt_07,ai_generate_diverse_ideas_gpt_06,Data-Driven Approach to Understanding Stem Cell Differentiation,Cross-Disciplinary Analysis of Metagenomic Data for Environmental Health,ai,ai,0.1708616910362399,0.7013677179075886,3,0.08108108108108109,0.03145433011673554
ai_generate_ideas_no_role_gpt_07,ai_generate_diverse_ideas_gpt_06_2,Data-Driven Approach to Understanding Stem Cell Differentiation,Cross-Disciplinary Approach to Unraveling the Mysteries of Genetic Disorders,ai,ai,0.24747012841623917,0.7635237280664544,4,0.1111111111111111,0.026365890231249668
ai_generate_ideas_no_role_gpt_07,ai_generate_diverse_ideas_gpt_07_2,Data-Driven Approach to Understanding Stem Cell Differentiation,Data Synthesis for Understanding the Molecular Mechanisms of Immune Response,ai,ai,0.2586199442738416,0.7509711980846189,6,0.17647058823529413,0.9999910611086201
ai_generate_ideas_no_role_gpt_07,ai_generate_diverse_ideas_gpt_08_2,Data-Driven Approach to Understanding Stem Cell Differentiation,Synthesis of Molecular Data for Understanding the Impact of Lifestyle Factors on Human Health,ai,ai,0.24660455194716588,0.792136829912649,6,0.17647058823529413,0.028419227393789985
